player_id,player_name,team_name,competition_id,season_id,minutes_played,era
26055.0,Iván Sánchez Rico Soto,RC Deportivo La Coruña,11,39,128,2000-2010
26058.0,David Belenguer Reverter,Getafe,11,39,93,2000-2010
26060.0,Diego Rivas Gutiérrez,Real Sociedad,11,39,32,2000-2010
26061.0,Mario Gutiérrez Cotelo,Getafe,11,39,93,2000-2010
26062.0,Rubén Martín Pulido,Getafe,11,39,93,2000-2010
26064.0,Antonio Tomás González,Racing Santander,11,39,34,2000-2010
26065.0,David Aganzo Méndez,Racing Santander,11,39,22,2000-2010
26066.0,Juan José Expósito Ruíz,Racing Santander,11,39,128,2000-2010
26067.0,Oriol Lozano Farrán,Racing Santander,11,39,184,2000-2010
26068.0,Rubén González Rocha,Racing Santander,11,39,184,2000-2010
26069.0,Luis Fernández Gutiérrez,Racing Santander,11,39,93,2000-2010
26070.0,Antonio Rodríguez Martínez,Racing Santander,11,39,93,2000-2010
26071.0,Víctor Javier Añino Bermúdez,Racing Santander,11,39,184,2000-2010
26072.0,Cristian Osvaldo Álvarez,Racing Santander,11,39,76,2000-2010
26073.0,Gonzalo Colsa Albendea,Racing Santander,11,39,150,2000-2010
26074.0,Nikola Žigić,Racing Santander,11,39,71,2000-2010
26075.0,José Manuel González Ortiz,Recreativo Huelva,11,39,18,2000-2010
26076.0,Daniel Bautista Pina,Recreativo Huelva,11,39,91,2000-2010
26077.0,Antonio Jesús Vázquez Muñoz,Recreativo Huelva,11,39,91,2000-2010
26078.0,Aitor Tornavaca Fernández,Recreativo Huelva,11,39,91,2000-2010
26079.0,Javier López Vallejo,Recreativo Huelva,11,39,91,2000-2010
26080.0,Rafael Barber Rodríguez,Recreativo Huelva,11,39,68,2000-2010
26081.0,Pedro Mario Álvarez Abrante,Recreativo Huelva,11,39,91,2000-2010
26082.0,Juan Merino Ruíz,Recreativo Huelva,11,39,91,2000-2010
26083.0,Florent Sinama-Pongolle,Recreativo Huelva,11,39,45,2000-2010
26084.0,Iñaki Lafuente Sancha,Athletic Club,11,39,89,2000-2010
26086.0,Pablo Orbaiz Lesaka,Athletic Club,11,39,89,2000-2010
26088.0,Jesús María Lacruz Gómez,Espanyol,11,39,93,2000-2010
26100.0,Ustaritz Aldekoaotalora Astarloa,Athletic Club,11,39,89,2000-2010
26101.0,Joseba Garmendia Elorriaga,Athletic Club,11,39,72,2000-2010
26102.0,Ferrán Corominas Telechea,Espanyol,11,39,63,2000-2010
26103.0,Idriss Carlos Kameni,Espanyol,11,39,93,2000-2010
26105.0,Iván De la Peña López,Espanyol,11,39,93,2000-2010
26107.0,Alberto Lopo García,RC Deportivo La Coruña,11,39,187,2000-2010
26109.0,Raúl Tamudo Montero,Espanyol,11,39,93,2000-2010
26110.0,Daniel Jarque Gonzalez,Espanyol,11,39,93,2000-2010
26118.0,Antonio López Guerrero,Atlético Madrid,11,39,91,2000-2010
26121.0,Ariel Miguel Santiago Ibagaza,Mallorca,11,39,86,2000-2010
26122.0,Luciano Martín Galletti,Atlético Madrid,11,39,52,2000-2010
26123.0,Peter Luccin,Atlético Madrid,11,39,91,2000-2010
26124.0,Maximiliano Rubén Rodríguez,Atlético Madrid,11,39,51,2000-2010
26137.0,Óscar Serrano Rodriguez,Racing Santander,11,39,65,2000-2010
26144.0,Francisco Javier Casquero Paredes,Getafe,11,39,93,2000-2010
26146.0,Dudú Aouate,RC Deportivo La Coruña,11,39,187,2000-2010
26159.0,Albert Riera Ortega,Espanyol,11,39,41,2000-2010
26160.0,Ángel Martínez Cervera,Espanyol,11,39,32,2000-2010
26162.0,Moisés Hurtado Pérez,Espanyol,11,39,61,2000-2010
26163.0,Marc Torrejón Moya,Espanyol,11,39,93,2000-2010
26167.0,Francisco Joaquín Pérez Rufete,Espanyol,11,39,52,2000-2010
26170.0,Francisco Javier Chica Torres,Espanyol,11,39,93,2000-2010
26179.0,Mathieu Berson,Levante UD,11,39,72,2000-2010
26181.0,Rahamat Riga Mustapha,Levante UD,11,39,94,2000-2010
26194.0,Pascal Cygan,Villarreal,11,39,93,2000-2010
26196.0,Fabricio Fabio Fuentes,Villarreal,11,39,93,2000-2010
26199.0,Diego Forlán Corazo,Villarreal,11,39,88,2000-2010
26200.0,Héctor Berenguel del Piño,Mallorca,11,39,93,2000-2010
26201.0,Fernando Varela Ramos,Mallorca,11,39,93,2000-2010
26206.0,Sergio González Soriano,RC Deportivo La Coruña,11,39,78,2000-2010
26207.0,Fabricio Coloccini,RC Deportivo La Coruña,11,39,139,2000-2010
26211.0,Joan Verdú Fernández,RC Deportivo La Coruña,11,39,187,2000-2010
26212.0,Cristian Hidalgo González,RC Deportivo La Coruña,11,39,187,2000-2010
26214.0,Julián de Guzmán,RC Deportivo La Coruña,11,39,82,2000-2010
26217.0,Ángel Javier Arizmendi de Lucas,RC Deportivo La Coruña,11,39,93,2000-2010
26222.0,José Eduardo Rosa Vale de Castro,Atlético Madrid,11,39,91,2000-2010
26246.0,Salvador Ballesta Vialcho,Levante UD,11,39,76,2000-2010
26249.0,Fernando Miguel Fernández Escribano,Real Betis,11,39,61,2000-2010
26392.0,Fabiano Eler dos Santos,Atlético Madrid,11,39,91,2000-2010
26416.0,Alessio Tacchinardi,Villarreal,11,39,31,2000-2010
26417.0,Lionel Sebastián Scaloni,Racing Santander,11,39,71,2000-2010
26418.0,José Enrique de la Sánchez Diaz,Villarreal,11,39,93,2000-2010
26419.0,Javier Ángel Balboa Osa,Racing Santander,11,39,91,2000-2010
26422.0,Gustavo Enrique Reggi,Levante UD,11,39,18,2000-2010
26423.0,Valentín Sergio Pachón Mosquero,Getafe,11,39,34,2000-2010
26424.0,Sylvain N''Diayé,Levante UD,11,39,22,2000-2010
26425.0,Juan Ángel Albín Leites,Getafe,11,39,34,2000-2010
26426.0,Luis Manuel Rubiales Béjar,Levante UD,11,39,94,2000-2010
26427.0,Roberto Carlos Abbondanzieri,Getafe,11,39,93,2000-2010
26428.0,Narcisse-Olivier Kapo Obou,Levante UD,11,39,94,2000-2010
26429.0,Javier Paredes Arango,Getafe,11,39,93,2000-2010
26430.0,Damiano Tommasi,Levante UD,11,39,58,2000-2010
26431.0,Aitor López Rekarte,Real Sociedad,11,39,59,2000-2010
26441.0,Daniel Estrada Agirrezablaga,Real Sociedad,11,39,19,2000-2010
26442.0,Boško Janković,Mallorca,11,39,7,2000-2010
26443.0,Íñigo Díaz de Cerio Conejero,Real Sociedad,11,39,35,2000-2010
26444.0,Sergio Martínez Ballesteros,Mallorca,11,39,93,2000-2010
26445.0,Víctor Rubén López,Real Sociedad,11,39,94,2000-2010
26446.0,Guillermo Ariel Pereyra,Mallorca,11,39,93,2000-2010
26447.0,Gaizka Garitano Aguirre,Real Sociedad,11,39,62,2000-2010
26448.0,Javier Garrido Behovide,Real Sociedad,11,39,94,2000-2010
26449.0,Mikel Aranburu Eizagirre,Real Sociedad,11,39,94,2000-2010
26450.0,Robert de Pinho de Souza,Real Betis,11,39,24,2000-2010
26451.0,Marcos dos Santos Assunção,Real Betis,11,39,35,2000-2010
26452.0,Pedro Gonzalez Contreras Cano,Real Betis,11,39,94,2000-2010
26453.0,Juan Alberto Andreu Alvarado,Real Betis,11,39,94,2000-2010
26454.0,Jesús Capitán Prada,Real Betis,11,39,94,2000-2010
26455.0,José Isidoro Gómez Torres,Real Betis,11,39,94,2000-2010
26456.0,Luís Eduardo Schmidt,Real Betis,11,39,94,2000-2010
26463.0,Jônatas Domingos,Espanyol,11,39,30,2000-2010
26492.0,Juan Manuel Delgado Moreno,RC Deportivo La Coruña,11,39,93,2000-2010
26493.0,Miguel Ángel Ferrer Martínez,Atlético Madrid,11,39,21,2000-2010
26499.0,Gustavo Nery De Sá Da Silva,Real Zaragoza,11,39,16,2000-2010
3052.0,Pablo Javier Zabaleta Girod,Espanyol,11,40,185,2000-2010
3064.0,David Josué Jiménez Silva,Valencia,11,40,182,2000-2010
3087.0,Gnégnéri Yaya Touré,Barcelona,11,40,1406,2000-2010
3095.0,Bruno Saltor Grau,Almería,11,40,93,2000-2010
3150.0,Jaroslav Plašil,Osasuna,11,40,94,2000-2010
3237.0,Sergio Leonel Agüero del Castillo,Atlético Madrid,11,40,149,2000-2010
3294.0,Juan Manuel Mata García,Valencia,11,40,117,2000-2010
3486.0,Fernando Llorente Torres,Athletic Club,11,40,25,2000-2010
3498.0,Ignacio Monreal Eraso,Osasuna,11,40,94,2000-2010
3957.0,César Azpilicueta Tanco,Osasuna,11,40,94,2000-2010
4324.0,Daniel Alves da Silva,Sevilla,11,40,175,2000-2010
4409.0,Wesley Sneijder,Real Madrid,11,40,93,2000-2010
4711.0,Pablo Hernández Domínguez,Getafe,11,40,70,2000-2010
4913.0,Bojan Krkíc Pérez,Barcelona,11,40,924,2000-2010
5201.0,Sergio Ramos García,Real Madrid,11,40,93,2000-2010
5216.0,Andrés Iniesta Luján,Barcelona,11,40,1835,2000-2010
5248.0,José Martín Cáceres Silva,Recreativo Huelva,11,40,91,2000-2010
5497.0,Gonzalo Gerardo Higuaín,Real Madrid,11,40,32,2000-2010
5503.0,Lionel Andrés Messi Cuccittini,Barcelona,11,40,1968,2000-2010
5552.0,Marcelo Vieira da Silva Júnior,Real Madrid,11,40,93,2000-2010
5558.0,Rafael Márquez Álvarez,Barcelona,11,40,1057,2000-2010
5560.0,Carlos Alberto Vela Garrido,Osasuna,11,40,84,2000-2010
5563.0,José Andrés Guardado Hernández,RC Deportivo La Coruña,11,40,93,2000-2010
5987.0,Giovani dos Santos Ramírez,Barcelona,11,40,935,2000-2010
6320.0,Filipe Luís Kasmirski,RC Deportivo La Coruña,11,40,93,2000-2010
6375.0,Juan Francisco Torres Belén,Osasuna,11,40,94,2000-2010
6384.0,Gabriel Fernández Arenas,Real Zaragoza,11,40,94,2000-2010
6390.0,Markel Susaeta Laskurain,Athletic Club,11,40,125,2000-2010
6391.0,Raúl García Escudero,Atlético Madrid,11,40,186,2000-2010
6394.0,Aritz Aduriz Zubeldia,Athletic Club,11,40,137,2000-2010
6576.0,Gorka Iraizoz Moreno,Athletic Club,11,40,92,2000-2010
6614.0,Alexis Ruano Delgado,Valencia,11,40,90,2000-2010
6651.0,Joaquín Sánchez Rodríguez,Valencia,11,40,155,2000-2010
6702.0,David Rodríguez Lombán,Valencia,11,40,21,2000-2010
6740.0,Gonzalo Castro Irizábal,Mallorca,11,40,16,2000-2010
6751.0,Javier Fuego Martínez,Levante UD,11,40,67,2000-2010
6767.0,Sergio García De La Fuente,Real Zaragoza,11,40,94,2000-2010
6770.0,Esteban Félix Granero Molina,Getafe,11,40,24,2000-2010
6787.0,Pedro López Muñoz,Real Valladolid,11,40,93,2000-2010
6821.0,Jesús Navas González,Sevilla,11,40,160,2000-2010
6836.0,Francisco Javier García Fernández,Osasuna,11,40,94,2000-2010
6870.0,José Manuel Jurado Marín,Atlético Madrid,11,40,5,2000-2010
6891.0,Ezequiel Marcelo Garay,Racing Santander,11,40,93,2000-2010
6904.0,Sergio Sánchez Ortega,Racing Santander,11,40,93,2000-2010
6907.0,Pedro León Sánchez Gil,Levante UD,11,40,24,2000-2010
6913.0,Fernando Navarro i Corbacho,Mallorca,11,40,94,2000-2010
6997.0,Borja Valero Iglesias,Mallorca,11,40,94,2000-2010
7030.0,Raúl Albiol i Tortajada,Valencia,11,40,90,2000-2010
7055.0,Stefano Sorrentino,Recreativo Huelva,11,40,185,2000-2010
7069.0,Miguel Ángel Moyà Rumbo,Mallorca,11,40,94,2000-2010
7476.0,Emiliano Moretti,Valencia,11,40,71,2000-2010
7669.0,Marcos García Barreno,Recreativo Huelva,11,40,91,2000-2010
8218.0,Arjen Robben,Real Madrid,11,40,61,2000-2010
8234.0,Ignacio Camacho Barnola,Atlético Madrid,11,40,67,2000-2010
9399.0,Javier Martínez Aginaga,Athletic Club,11,40,160,2000-2010
11179.0,Iker Casillas Fernández,Real Madrid,11,40,93,2000-2010
11270.0,Eiður Smári Guðjohnsen,Barcelona,11,40,668,2000-2010
11386.0,Santiago Cazorla González,Villarreal,11,40,93,2000-2010
11537.0,Alberto García Cabrera,Real Murcia CF,11,40,92,2000-2010
11540.0,Óscar Guido Trejo,Mallorca,11,40,9,2000-2010
12737.0,David Villa Sánchez,Valencia,11,40,73,2000-2010
12772.0,Víctor Vázquez Solsona,Barcelona,11,40,17,2000-2010
15071.0,Lilian Thuram,Barcelona,11,40,832,2000-2010
15516.0,Thierry Henry,Barcelona,11,40,1620,2000-2010
15526.0,Jon Dahl Tomasson,Villarreal,11,40,14,2000-2010
15584.0,Iván Helguera Bujía,Valencia,11,40,92,2000-2010
15607.0,Raúl González Blanco,Real Madrid,11,40,75,2000-2010
15656.0,Roberto Luis Gaspar de Deus Severo,Recreativo Huelva,11,40,94,2000-2010
15774.0,Gianluca Zambrotta,Barcelona,11,40,1544,2000-2010
17726.0,Laurențiu Dumitru Roșu,Recreativo Huelva,11,40,25,2000-2010
19294.0,Diego Alberto Milito,Real Zaragoza,11,40,94,2000-2010
19298.0,Samuel Eto''o Fils,Barcelona,11,40,845,2000-2010
19312.0,Robert Pirès,Villarreal,11,40,69,2000-2010
19577.0,Pedro Manuel Munitis Álvarez,Racing Santander,11,40,93,2000-2010
19579.0,José Santiago Cañizares Ruíz,Valencia,11,40,92,2000-2010
19729.0,Ruud van Nistelrooy,Real Madrid,11,40,18,2000-2010
19757.0,Anderson Luís de Souza,Barcelona,11,40,997,2000-2010
19760.0,Nuno Ricardo de Oliveira Ribeiro,Atlético Madrid,11,40,93,2000-2010
19761.0,Ricardo Alexandre Martins Soares Pereira,Real Betis,11,40,93,2000-2010
19765.0,Simão Pedro Fonseca Sabrosa,Atlético Madrid,11,40,186,2000-2010
19767.0,Giorgios Seitaridis,Atlético Madrid,11,40,93,2000-2010
19771.0,Angelos Basinas,Mallorca,11,40,94,2000-2010
20016.0,Kléper Laveran Lima Ferreira,Real Madrid,11,40,93,2000-2010
20070.0,Luís Miguel Brito Garcia Monteiro,Valencia,11,40,182,2000-2010
20073.0,Ebi Smolarek,Racing Santander,11,40,39,2000-2010
20124.0,Vicente Rodríguez Guillén,Valencia,11,40,51,2000-2010
20125.0,Carles Puyol i Saforcada,Barcelona,11,40,1857,2000-2010
20127.0,Carlos Marchena López,Valencia,11,40,182,2000-2010
20128.0,David Albelda Aliqués,Valencia,11,40,128,2000-2010
20129.0,Rubén Baraja Vegas,Valencia,11,40,45,2000-2010
20130.0,Fernando Morientes Sánchez,Valencia,11,40,41,2000-2010
20131.0,Xavier Hernández Creus,Barcelona,11,40,2162,2000-2010
20132.0,Daniel González Güiza,Mallorca,11,40,94,2000-2010
20134.0,Joan Capdevila Méndez,Villarreal,11,40,93,2000-2010
20135.0,Marcos Antonio Senna da Silva,Villarreal,11,40,93,2000-2010
20136.0,Silvestre Manuel Gonçalves Varela,Recreativo Huelva,11,40,32,2000-2010
20150.0,Christian Bjørnshøj Poulsen,Sevilla,11,40,187,2000-2010
20169.0,Seydou Kéita,Sevilla,11,40,187,2000-2010
20176.0,Víctor Valdés Arribas,Barcelona,11,40,2317,2000-2010
20177.0,Eric-Sylvain Bilal Abidal,Barcelona,11,40,1931,2000-2010
20267.0,Khalid Boulahrouz,Sevilla,11,40,93,2000-2010
20368.0,Alexander Kerzhakov,Sevilla,11,40,16,2000-2010
20519.0,Juan Gutiérrez Moreno,Real Betis,11,40,93,2000-2010
20540.0,Rubén de la Red Gutiérrez,Getafe,11,40,94,2000-2010
20542.0,Álvaro Negredo Sánchez,Almería,11,40,93,2000-2010
22102.0,Adriano Correia Claro,Sevilla,11,40,139,2000-2010
22819.0,Bruno Soriano Llido,Villarreal,11,40,93,2000-2010
23816.0,José Antonio Reyes Calderón,Atlético Madrid,11,40,63,2000-2010
23916.0,Luis García Fernández,Espanyol,11,40,135,2000-2010
23929.0,Francisco Jiménez Tejada,RC Deportivo La Coruña,11,40,63,2000-2010
23930.0,Ikechukwu Uche,Getafe,11,40,94,2000-2010
24075.0,Christian Fernández Salas,Racing Santander,11,40,18,2000-2010
24144.0,Ángel Montoro Sánchez,Valencia,11,40,92,2000-2010
24313.0,Miguel Flaño Bezunartea,Osasuna,11,40,45,2000-2010
24507.0,Manuel del Moral Fernández,Getafe,11,40,68,2000-2010
24511.0,Branko Ilič,Real Betis,11,40,93,2000-2010
24520.0,Alberto Zapater Arjol,Real Zaragoza,11,40,87,2000-2010
24614.0,Rafael López Gómez,Real Valladolid,11,40,93,2000-2010
24683.0,Diego Ángel Capel Trinidad,Sevilla,11,40,94,2000-2010
25274.0,Ricardo de Oliveira,Real Zaragoza,11,40,75,2000-2010
25426.0,Marco Gastón Ruben Rodríguez,Recreativo Huelva,11,40,94,2000-2010
25430.0,Felipe Melo de Carvalho,Almería,11,40,63,2000-2010
25854.0,Sylvio Mendes Campos Junior,Barcelona,11,40,600,2000-2010
25859.0,Sérgio Paulo Barbosa Valente,Sevilla,11,40,48,2000-2010
25861.0,Iñaki Muñoz Oroz,Athletic Club,11,40,35,2000-2010
25864.0,Mohamed El Yaagoubi,Espanyol,11,40,4,2000-2010
25867.0,César Cruchaga Lasa,Osasuna,11,40,94,2000-2010
25869.0,David López Moreno,Athletic Club,11,40,185,2000-2010
25872.0,Valmiro Lópes Rocha,Espanyol,11,40,63,2000-2010
25873.0,Oleguer Presas Renom,Barcelona,11,40,660,2000-2010
25874.0,Francisco Puñal Martínez,Osasuna,11,40,90,2000-2010
25875.0,Miguel Ángel Lozano Ayala,Levante UD,11,40,157,2000-2010
25876.0,Pierre Achille Webó Kouamo,Mallorca,11,40,85,2000-2010
25879.0,Ronaldo de Assis Moreira,Barcelona,11,40,957,2000-2010
25883.0,Juan Jesús Gutiérrez Robles,Almería,11,40,93,2000-2010
25885.0,Juan Manuel Gómez Sánchez,Levante UD,11,40,142,2000-2010
25889.0,Pablo Pinillos Caro,Racing Santander,11,40,111,2000-2010
25893.0,Alberto Rivera Pizarro,Real Betis,11,40,93,2000-2010
25894.0,Iñaki Descarga Retegi,Levante UD,11,40,181,2000-2010
25895.0,Felix Dja Ettien Yohou,Levante UD,11,40,39,2000-2010
25900.0,Francisco Peña Romero,Real Murcia CF,11,40,92,2000-2010
25908.0,Mark Dennis González Hoffmann,Real Betis,11,40,93,2000-2010
25909.0,Albert Celades López,Real Zaragoza,11,40,7,2000-2010
25910.0,José Edmílson Gomes de Moraes,Barcelona,11,40,369,2000-2010
25911.0,Óscar Javier González Marcos,Real Zaragoza,11,40,19,2000-2010
25912.0,Ricardo López Felipe,Osasuna,11,40,94,2000-2010
25913.0,Álvaro Luiz Maior de Aquino,Levante UD,11,40,181,2000-2010
25915.0,Sávio Bortolini Pimentel,Levante UD,11,40,68,2000-2010
25916.0,Ewerthon Henrique de Souza,Espanyol,11,40,36,2000-2010
25917.0,César Sánchez Domínguez,Real Zaragoza,11,40,94,2000-2010
25919.0,Gabriel Alejandro Milito,Barcelona,11,40,1708,2000-2010
25921.0,Rubén Gracia Calmache,Villarreal,11,40,90,2000-2010
25924.0,José Maria Gutiérrez Hernández,Real Madrid,11,40,71,2000-2010
25930.0,Róbson de Souza,Real Madrid,11,40,22,2000-2010
25936.0,Mario Sebastián Viera Galain,Villarreal,11,40,93,2000-2010
25937.0,Javier Rodríguez Venta,Villarreal,11,40,93,2000-2010
25940.0,José María Romero Poyón,Real Betis,11,40,32,2000-2010
25943.0,Luís Fabiano Clemente,Sevilla,11,40,94,2000-2010
25946.0,Andrés Palop Cervera,Sevilla,11,40,187,2000-2010
25948.0,Jose Luis Martí Soler,Sevilla,11,40,12,2000-2010
25949.0,Santiago Ezquerro Marín,Barcelona,11,40,98,2000-2010
25950.0,Aitor Ocio Carrión,Athletic Club,11,40,93,2000-2010
25952.0,Ivica Dragutinovic,Sevilla,11,40,187,2000-2010
25954.0,Enzo Maresca,Sevilla,11,40,11,2000-2010
25955.0,Jonathan Sesma González,Real Valladolid,11,40,93,2000-2010
25956.0,David Castedo Escudero,Levante UD,11,40,181,2000-2010
25958.0,Jordi López Felpeto,Racing Santander,11,40,93,2000-2010
25960.0,Frédéric Oumar Kanouté,Sevilla,11,40,157,2000-2010
25968.0,Francisco Javier García Guerrero,Recreativo Huelva,11,40,25,2000-2010
25969.0,Sergio Fernández González,Real Zaragoza,11,40,94,2000-2010
25984.0,Ángel Domingo López Ruano,Villarreal,11,40,3,2000-2010
25992.0,José Carlos de Araújo Nunes,Mallorca,11,40,94,2000-2010
25994.0,David Cortés Caballero,Getafe,11,40,94,2000-2010
25995.0,Juan Fernando Arango Sáenz,Mallorca,11,40,78,2000-2010
26000.0,Héctor Font Romero,Osasuna,11,40,10,2000-2010
26005.0,José Manuel Pinto Colorado,Barcelona,11,40,186,2000-2010
26011.0,Miguel Ángel Angulo Valderrey,Valencia,11,40,17,2000-2010
26012.0,David Navarro Pedrós,Mallorca,11,40,94,2000-2010
26014.0,Eduardo César Daude Gaspar,Valencia,11,40,45,2000-2010
26015.0,Renato Dirnei Florencio,Sevilla,11,40,123,2000-2010
26016.0,Roberto Fabián Ayala,Real Zaragoza,11,40,94,2000-2010
26018.0,Julien Escudé,Sevilla,11,40,187,2000-2010
26020.0,Ángel Lafita Castillo,RC Deportivo La Coruña,11,40,18,2000-2010
26021.0,Mahamadou Diarra,Real Madrid,11,40,93,2000-2010
26022.0,Carlos Andrés Diogo Enseñat,Real Zaragoza,11,40,94,2000-2010
26023.0,Juan Francisco García García,Real Zaragoza,11,40,94,2000-2010
26025.0,Jorge López Montaña,Racing Santander,11,40,186,2000-2010
26026.0,Miguel Pallardó González,Getafe,11,40,13,2000-2010
26028.0,Fernando Amorebieta Mardaras,Athletic Club,11,40,92,2000-2010
26029.0,Daniel Aranzubia Aguado,Athletic Club,11,40,93,2000-2010
26031.0,Andoni Iraola Sagarna,Athletic Club,11,40,185,2000-2010
26034.0,Igor Gabilondo del Campo,Athletic Club,11,40,45,2000-2010
26035.0,Francisco Javier Yeste Navarro,Athletic Club,11,40,93,2000-2010
26036.0,Fernando Rubén Gago,Real Madrid,11,40,93,2000-2010
26042.0,José María Calvo,Recreativo Huelva,11,40,91,2000-2010
26044.0,César González Navas,Racing Santander,11,40,93,2000-2010
26045.0,David Cuéllar Tainta,Athletic Club,11,40,12,2000-2010
26053.0,Ángel Manuel Vivar Dorado,Real Valladolid,11,40,93,2000-2010
26057.0,Mariano Andrés Pernía,Atlético Madrid,11,40,93,2000-2010
26064.0,Antonio Tomás González,RC Deportivo La Coruña,11,40,57,2000-2010
26067.0,Oriol Lozano Farrán,Racing Santander,11,40,186,2000-2010
26069.0,Luis Fernández Gutiérrez,Racing Santander,11,40,138,2000-2010
26070.0,Antonio Rodríguez Martínez,Racing Santander,11,40,93,2000-2010
26073.0,Gonzalo Colsa Albendea,Racing Santander,11,40,125,2000-2010
26077.0,Antonio Jesús Vázquez Muñoz,Recreativo Huelva,11,40,185,2000-2010
26078.0,Aitor Tornavaca Fernández,Recreativo Huelva,11,40,128,2000-2010
26080.0,Rafael Barber Rodríguez,Recreativo Huelva,11,40,13,2000-2010
26081.0,Pedro Mario Álvarez Abrante,Getafe,11,40,94,2000-2010
26083.0,Florent Sinama-Pongolle,Recreativo Huelva,11,40,185,2000-2010
26084.0,Iñaki Lafuente Sancha,Espanyol,11,40,93,2000-2010
26086.0,Pablo Orbaiz Lesaka,Athletic Club,11,40,93,2000-2010
26100.0,Ustaritz Aldekoaotalora Astarloa,Athletic Club,11,40,185,2000-2010
26101.0,Joseba Garmendia Elorriaga,Athletic Club,11,40,48,2000-2010
26102.0,Ferrán Corominas Telechea,Espanyol,11,40,122,2000-2010
26103.0,Idriss Carlos Kameni,Espanyol,11,40,92,2000-2010
26109.0,Raúl Tamudo Montero,Espanyol,11,40,177,2000-2010
26110.0,Daniel Jarque Gonzalez,Espanyol,11,40,185,2000-2010
26116.0,José Antonio García Calvo,Real Valladolid,11,40,93,2000-2010
26117.0,Pablo Ibáñez Tébar,Atlético Madrid,11,40,186,2000-2010
26118.0,Antonio López Guerrero,Atlético Madrid,11,40,93,2000-2010
26120.0,Luis Amaranto Perea Mosquera,Atlético Madrid,11,40,93,2000-2010
26121.0,Ariel Miguel Santiago Ibagaza,Mallorca,11,40,29,2000-2010
26123.0,Peter Luccin,Real Zaragoza,11,40,94,2000-2010
26124.0,Maximiliano Rubén Rodríguez,Atlético Madrid,11,40,123,2000-2010
26126.0,"Daniel Armand N""Gom Komé",Real Valladolid,11,40,80,2000-2010
26137.0,Óscar Serrano Rodriguez,Racing Santander,11,40,136,2000-2010
26144.0,Francisco Javier Casquero Paredes,Getafe,11,40,94,2000-2010
26147.0,Ayoze Díaz Díaz,Racing Santander,11,40,48,2000-2010
26158.0,Jonatan Soriano Casas,Espanyol,11,40,14,2000-2010
26159.0,Albert Riera Ortega,Espanyol,11,40,124,2000-2010
26160.0,Ángel Martínez Cervera,Espanyol,11,40,185,2000-2010
26161.0,Clemente Juan Rodríguez,Espanyol,11,40,92,2000-2010
26162.0,Moisés Hurtado Pérez,Espanyol,11,40,185,2000-2010
26163.0,Marc Torrejón Moya,Espanyol,11,40,185,2000-2010
26167.0,Francisco Joaquín Pérez Rufete,Espanyol,11,40,57,2000-2010
26168.0,Iago Bouzón Amodeo,Recreativo Huelva,11,40,185,2000-2010
26169.0,Javier Camuñas Gallego,Recreativo Huelva,11,40,160,2000-2010
26170.0,Francisco Javier Chica Torres,Espanyol,11,40,93,2000-2010
26171.0,Carlos Jorge Neto Martins,Recreativo Huelva,11,40,140,2000-2010
26172.0,Hipólito Fernández Serrano,Recreativo Huelva,11,40,185,2000-2010
26173.0,Eduardo Moya Castillo,Recreativo Huelva,11,40,49,2000-2010
26174.0,Enrique Álvarez San Juan,Recreativo Huelva,11,40,45,2000-2010
26175.0,Saúl Fernández García,Levante UD,11,40,10,2000-2010
26176.0,Iván Gabriel Heinze,Real Madrid,11,40,93,2000-2010
26177.0,José Manuel Serrano Arenas,Levante UD,11,40,90,2000-2010
26178.0,Laurent Courtois,Levante UD,11,40,90,2000-2010
26179.0,Mathieu Berson,Levante UD,11,40,75,2000-2010
26180.0,Vladan Kujović,Levante UD,11,40,90,2000-2010
26181.0,Rahamat Riga Mustapha,Levante UD,11,40,181,2000-2010
26182.0,Alexandre Geijo Pazos,Levante UD,11,40,103,2000-2010
26184.0,Óscar Sánchez Fuentes,Real Valladolid,11,40,13,2000-2010
26185.0,Víctor Manuel Fernández Gutiérrez,Real Valladolid,11,40,22,2000-2010
26186.0,Bartholomew Owogbalor Ogbeche,Real Valladolid,11,40,30,2000-2010
26187.0,Alberto López Fernández,Real Valladolid,11,40,93,2000-2010
26188.0,Alberto Marcos Rey,Real Valladolid,11,40,93,2000-2010
26189.0,Sisinio González Martínez,Real Valladolid,11,40,71,2000-2010
26190.0,Álvaro Rubio Robles,Real Valladolid,11,40,93,2000-2010
26191.0,Joseba Llorente Etxarri,Real Valladolid,11,40,63,2000-2010
26192.0,Matías Ariel Fernández Fernández,Villarreal,11,40,24,2000-2010
26193.0,Cléber Santana Loureiro,Atlético Madrid,11,40,26,2000-2010
26194.0,Pascal Cygan,Villarreal,11,40,93,2000-2010
26195.0,Juan Valera Espín,Atlético Madrid,11,40,93,2000-2010
26196.0,Fabricio Fabio Fuentes,Villarreal,11,40,93,2000-2010
26197.0,Christian Abbiati,Atlético Madrid,11,40,186,2000-2010
26198.0,Guillermo Luis Franco Farquarson,Villarreal,11,40,79,2000-2010
26199.0,Diego Forlán Corazo,Atlético Madrid,11,40,186,2000-2010
26200.0,Héctor Berenguel del Piño,Mallorca,11,40,65,2000-2010
26201.0,Fernando Varela Ramos,Mallorca,11,40,94,2000-2010
26206.0,Sergio González Soriano,RC Deportivo La Coruña,11,40,36,2000-2010
